id,src,dst,frequency_per_year_2023,distance_km,annual_co2_tonnes_2023
574,BCN,ORY,730.0,826.1,9648.8
575,BCN,OSL,1460.0,2181.7,50965.3
576,BCN,OTP,1825.0,1980.5,57829.8
577,BCN,PHL,730.0,6299.9,73583.0
578,BCN,PMI,2190.0,202.0,7076.9
579,BCN,PRG,1825.0,1358.0,39654.4
580,BCN,RIX,365.0,2337.1,13648.5
581,BCN,SAW,365.0,2272.8,13273.3
582,BCN,SIN,365.0,10899.4,63652.4
583,BCN,STN,365.0,1185.6,6924.0
584,BCN,STR,1095.0,994.7,17426.4
585,BCN,SVO,730.0,3017.4,35243.5
586,BCN,TFS,1095.0,2245.1,39335.0
587,BCN,TLV,1460.0,3081.7,71988.1
588,BCN,TXL,1460.0,1510.4,35282.8
589,BCN,VCE,730.0,951.7,11116.4
590,BCN,VIE,2190.0,1369.7,47993.9
591,BCN,WAW,1825.0,1869.7,54594.9
592,BCN,YUL,365.0,5911.3,34522.3
593,BCN,YYZ,730.0,6417.7,74958.6
594,BCN,ZRH,1095.0,856.5,15006.4
595,BHX,ACE,2190.0,2790.2,97767.8
596,BHX,AGP,730.0,1767.7,20646.7
597,BHX,ALC,1460.0,1578.5,36873.8
598,BHX,AMS,730.0,442.1,5164.1
599,BHX,ARN,365.0,1451.5,8476.9
600,BHX,AYT,1095.0,3060.4,53617.5
601,BHX,BCN,730.0,1273.7,14877.4
602,BHX,BRU,730.0,462.9,5406.9
603,BHX,CDG,730.0,487.6,5694.9
604,BHX,CGN,365.0,637.7,3724.2
605,BHX,CPH,365.0,1002.0,5851.6
606,BHX,DEL,365.0,6798.8,39705.2
607,BHX,DUB,730.0,321.5,3755.2
608,BHX,DUS,730.0,598.4,6988.9
609,BHX,DXB,730.0,5603.4,65447.8
610,BHX,EDI,365.0,402.8,2352.5
611,BHX,EWR,730.0,5444.8,63595.6
612,BHX,FAO,1095.0,1784.0,31256.0
613,BHX,FCO,365.0,1582.9,9244.2
614,BHX,FRA,365.0,766.2,4474.6
615,BHX,GLA,365.0,418.3,2442.6
616,BHX,HAM,365.0,794.5,4639.8
617,BHX,HER,365.0,2846.8,16625.1
618,BHX,IBZ,365.0,1529.1,8930.0
619,BHX,IST,365.0,2603.6,15204.8
620,BHX,LPA,1095.0,2951.1,51704.1
621,BHX,LYS,730.0,897.5,10482.4
622,BHX,MLA,730.0,2242.9,26197.2
623,BHX,MUC,365.0,1059.8,6189.5
624,BHX,MXP,365.0,1074.4,6274.6
625,BHX,NCE,365.0,1181.4,6899.5
626,BHX,OPO,365.0,1351.5,7892.6
627,BHX,PMI,1825.0,1475.2,43075.4
628,BHX,STR,365.0,879.3,5134.8
629,BHX,TFS,1825.0,2978.2,86964.1
630,BHX,TXL,365.0,1015.9,5932.6
631,BHX,VCE,365.0,1283.1,7493.4
632,BHX,ZRH,365.0,920.7,5377.0
633,BKK,ADD,730.0,6757.8,78931.5
634,BKK,AKL,730.0,9555.4,111606.8
635,BKK,AMM,730.0,6840.7,79898.9
636,BKK,AMS,1095.0,9207.6,161316.3
637,BKK,ARN,1095.0,8296.2,145349.6
638,BKK,AUH,1095.0,4966.2,87007.1
639,BKK,BLR,365.0,2491.5,14550.4
640,BKK,BNE,730.0,7260.3,84800.2
641,BKK,BOM,1825.0,3030.6,88493.0
642,BKK,BRU,730.0,9262.3,108183.6
643,BKK,CAI,1095.0,7279.8,127541.5
644,BKK,CAN,2190.0,1706.1,59782.9
645,BKK,CCU,730.0,1636.8,19118.3
646,BKK,CDG,1095.0,9448.2,165533.3
647,BKK,CGK,1095.0,2297.0,40242.9
648,BKK,CGO,365.0,2665.1,15564.4
649,BKK,CKG,730.0,1883.5,21999.5
650,BKK,CMB,1460.0,2391.6,55867.3
651,BKK,CPH,730.0,8637.0,100879.6
652,BKK,CSX,365.0,2065.6,12063.1
653,BKK,CTU,730.0,1907.3,22277.1
654,BKK,DEL,1460.0,2948.5,68876.2
655,BKK,DME,1095.0,7058.7,123669.1
656,BKK,DOH,365.0,5280.0,30835.0
657,BKK,DPS,365.0,2958.6,17278.2
658,BKK,DXB,1095.0,4903.7,85913.0
659,BKK,FCO,365.0,8877.1,51842.3
660,BKK,FOC,730.0,2397.5,28002.3
661,BKK,FRA,730.0,8999.5,105113.8
662,BKK,HEL,365.0,7907.8,46181.6
663,BKK,HKG,4380.0,1689.4,118392.5
664,BKK,HND,1460.0,4589.4,107208.2
665,BKK,ICN,3650.0,3668.7,214250.7
666,BKK,IST,730.0,7512.2,87742.3
667,BKK,JNB,730.0,8996.2,105075.4
668,BKK,KBP,365.0,7415.8,43308.6
669,BKK,KIX,1460.0,4160.6,97192.2
670,BKK,KMG,730.0,1290.3,15070.8
671,BKK,KUL,3285.0,1220.6,64153.1
672,BKK,KWI,365.0,5678.5,33162.2
673,BKK,LHR,1460.0,9578.0,223741.6
674,BKK,MAA,730.0,2227.1,26012.6
675,BKK,MAD,365.0,10193.4,59529.5
676,BKK,MCT,365.0,4589.7,26804.1
677,BKK,MEL,1095.0,7331.7,128451.4
678,BKK,MNL,1460.0,2187.6,51102.7
679,BKK,MUC,730.0,8799.7,102780.6
680,BKK,MXP,365.0,9079.6,53024.8
681,BKK,NBO,1095.0,7224.1,126566.0
682,BKK,NNG,730.0,1264.6,14770.4
683,BKK,NRT,2920.0,4649.0,217201.1
684,BKK,OSL,1095.0,8675.0,151985.4
685,BKK,PEK,1095.0,3317.1,58114.8
686,BKK,PVG,1825.0,2897.1,84595.3
687,BKK,SGN,1460.0,716.2,16729.8
688,BKK,SIN,3650.0,1416.9,82747.2
689,BKK,SVO,365.0,7104.6,41490.9
690,BKK,SVX,365.0,5857.6,34208.2
691,BKK,SYD,1460.0,7514.6,175541.9
692,BKK,SZX,730.0,1700.4,19861.1
693,BKK,TAO,365.0,3182.7,18586.9
694,BKK,TLV,730.0,6945.6,81124.9
695,BKK,TNA,365.0,3052.4,17826.2
696,BKK,TPE,2190.0,2489.4,87228.7
697,BKK,VIE,1095.0,8451.0,148062.2
698,BKK,WUH,365.0,2348.1,13712.8
699,BKK,XMN,1095.0,2185.7,38294.0
700,BKK,ZRH,730.0,9054.1,105752.3
701,BLR,AUH,1095.0,2723.1,47708.8
702,BLR,BKK,365.0,2491.5,14550.4
703,BLR,BOM,2190.0,834.2,29229.1
704,BLR,CCU,1825.0,1546.8,45167.7
705,BLR,CDG,365.0,7824.9,45697.1
706,BLR,CMB,730.0,710.2,8295.4
707,BLR,DEL,2190.0,1710.0,59920.1
708,BLR,DOH,365.0,3042.7,17769.2
709,BLR,DXB,365.0,2695.2,15739.7
710,BLR,FRA,730.0,7401.6,86451.1
711,BLR,HKG,730.0,3954.9,46193.8
712,BLR,JED,365.0,4185.1,24440.7
713,BLR,KUL,1095.0,2883.6,50520.9
714,BLR,LHR,730.0,8046.6,93984.2
715,BLR,MAA,2190.0,267.8,9382.0
716,BLR,MCT,365.0,2348.7,13716.1
717,BLR,RUH,365.0,3499.8,20438.6
718,BLR,SHJ,365.0,2685.0,15680.4
719,BLR,SIN,1095.0,3179.4,55703.9
720,BNE,AKL,2920.0,2295.5,107244.5
721,BNE,BKK,730.0,7260.3,84800.2
722,BNE,CAN,365.0,7081.2,41354.2
723,BNE,DPS,1095.0,4487.8,78626.1
724,BNE,DXB,730.0,11979.2,139916.9
725,BNE,HKG,1095.0,6948.0,121728.7
726,BNE,HNL,365.0,7552.4,44106.2
727,BNE,ICN,365.0,7729.6,45140.9
728,BNE,KUL,365.0,6439.6,37607.0
729,BNE,LAX,1460.0,11533.4,269420.1
730,BNE,MEL,1825.0,1380.9,40320.9
731,BNE,SIN,3285.0,6142.7,322860.0
732,BNE,SYD,1825.0,752.8,21982.4
733,BNE,TPE,730.0,6760.0,78957.2
734,BOG,ATL,365.0,3388.7,19790.2
735,BOG,BCN,365.0,8513.4,49718.2
736,BOG,CDG,365.0,8644.7,50485.0
737,BOG,CUN,730.0,2277.7,26604.1
738,BOG,DFW,1095.0,3932.9,68903.9
739,BOG,EWR,730.0,4002.0,46743.4
740,BOG,FLL,1460.0,2460.8,57484.9
741,BOG,FRA,730.0,9087.1,106137.4
742,BOG,GIG,365.0,4541.1,26519.8
743,BOG,GRU,1095.0,4335.9,75964.7
744,BOG,IAD,730.0,3822.2,44643.8
745,BOG,IAH,730.0,3584.9,41872.1
746,BOG,JFK,1460.0,3996.3,93353.9
747,BOG,LIM,730.0,1888.3,22055.2
748,BOG,MAD,730.0,8031.4,93806.5
749,BOG,MCO,1095.0,2744.7,48086.7
750,BOG,MEX,1460.0,3158.9,73792.1
751,BOG,MIA,1825.0,2434.9,71098.9
752,BOG,PTY,730.0,755.1,8819.0
753,BOG,SJU,365.0,1765.3,10309.6
754,BOG,YYZ,730.0,4367.2,51008.9
755,BOM,ADD,730.0,3834.7,44789.2
756,BOM,AMM,365.0,3937.9,22997.4
757,BOM,AMS,730.0,6859.5,80119.1
758,BOM,AUH,1460.0,1970.9,46039.8
759,BOM,BKK,1825.0,3030.6,88493.0
760,BOM,BLR,2190.0,834.2,29229.1
761,BOM,BRU,730.0,6866.1,80195.6
762,BOM,CAI,730.0,4341.4,50707.8
763,BOM,CCU,1825.0,1665.5,48632.3
764,BOM,CDG,365.0,6993.6,40842.8
765,BOM,CMB,1460.0,1525.8,35642.3
766,BOM,CTU,365.0,3372.0,19692.5
767,BOM,DEL,2190.0,1138.2,39883.6
768,BOM,DOH,1095.0,2291.3,40142.9
769,BOM,DXB,1460.0,1926.2,44995.1
770,BOM,EWR,730.0,12545.8,146535.3
771,BOM,FRA,730.0,6568.9,76724.6
772,BOM,HKG,1095.0,4271.9,74843.7
773,BOM,ICN,365.0,5547.9,32399.8
774,BOM,IST,730.0,4834.6,56468.5
775,BOM,JED,1095.0,3518.8,61650.2
776,BOM,JNB,1095.0,6964.0,122009.3
777,BOM,KUL,1095.0,3624.4,63499.0
778,BOM,KWI,730.0,2758.3,32217.3
779,BOM,LHR,1825.0,7213.0,210620.8
780,BOM,MAA,2555.0,1033.4,42245.6
781,BOM,MCT,1460.0,1590.3,37148.3
782,BOM,MUC,730.0,6312.2,73726.2
783,BOM,NBO,730.0,4533.0,52945.4
784,BOM,NRT,730.0,6786.2,79262.7
785,BOM,RUH,1095.0,2770.4,48537.0
786,BOM,SHJ,365.0,1914.1,11178.1
787,BOM,SIN,1095.0,3921.8,68710.2
788,BOM,TLV,365.0,4046.7,23633.0
789,BOM,ZRH,730.0,6539.6,76383.1
790,BOS,AMS,730.0,5547.4,64793.1
791,BOS,ATL,2555.0,1521.6,62201.1
792,BOS,BWI,1095.0,594.1,10407.8
793,BOS,CDG,1095.0,5534.3,96960.4
794,BOS,CLT,1095.0,1170.7,20510.2
795,BOS,CUN,1825.0,2796.2,81648.5
796,BOS,DCA,1095.0,641.5,11238.6
797,BOS,DEN,1095.0,2815.7,49331.6
798,BOS,DFW,1460.0,2509.3,58616.5
799,BOS,DTW,730.0,1015.0,11855.1
800,BOS,DUB,730.0,4802.9,56097.5
801,BOS,DXB,730.0,10702.1,125000.7
802,BOS,EWR,730.0,322.3,3764.5
803,BOS,FCO,730.0,6568.7,76722.2
804,BOS,FLL,730.0,1994.3,23293.5
805,BOS,FRA,730.0,5889.3,68787.2
806,BOS,IAD,730.0,663.5,7750.3
807,BOS,IAH,365.0,2567.6,14995.0
808,BOS,JFK,1460.0,300.2,7012.2
809,BOS,LAS,730.0,3822.7,44648.8
810,BOS,LAX,2555.0,4193.0,171411.0
811,BOS,LGA,1095.0,296.7,5198.0
812,BOS,LHR,3285.0,5239.6,275396.0
813,BOS,LIS,730.0,5124.1,59849.3
814,BOS,MAD,1460.0,5474.4,127881.6
815,BOS,MCO,1460.0,1806.0,42187.6
816,BOS,MDW,730.0,1381.5,16136.0
817,BOS,MIA,730.0,2028.3,23690.3
818,BOS,MSP,730.0,1804.2,21073.4
819,BOS,MSY,730.0,2199.6,25691.0
820,BOS,MUC,730.0,6181.0,72194.4
821,BOS,NRT,730.0,10760.8,125686.0
822,BOS,ORD,1825.0,1391.1,40619.5
823,BOS,PDX,1095.0,4072.3,71347.0
824,BOS,PHL,1095.0,450.1,7886.5
825,BOS,PHX,1095.0,3693.8,64714.9
826,BOS,PTY,730.0,3791.4,44283.9
827,BOS,SAN,1095.0,4155.9,72811.3
828,BOS,SEA,1095.0,4005.5,70176.5
829,BOS,SFO,1095.0,4341.2,76058.6
830,BOS,SJU,365.0,2702.0,15779.6
831,BOS,SLC,365.0,3379.6,19736.6
832,BOS,STL,365.0,1680.6,9814.7
833,BOS,TPA,365.0,1908.5,11145.4
834,BOS,YUL,730.0,409.0,4776.9
835,BOS,YYZ,730.0,715.9,8361.5
836,BOS,ZRH,730.0,6010.0,70196.7
837,BRS,ACE,730.0,2654.2,31000.6
838,BRS,AGP,730.0,1641.5,19172.5
839,BRS,ALC,1095.0,1466.5,25692.6
840,BRS,AMS,1095.0,524.0,9180.4
841,BRS,AYT,365.0,3082.5,18002.1
842,BRS,BCN,365.0,1179.7,6889.7
843,BRS,BRU,365.0,505.2,2950.2
844,BRS,BUD,365.0,1643.0,9595.0
845,BRS,CDG,365.0,458.2,2675.9
846,BRS,CPH,365.0,1117.5,6526.3
847,BRS,DUB,730.0,330.7,3862.7
848,BRS,EDI,365.0,509.7,2976.5
849,BRS,FAO,730.0,1650.4,19277.1
850,BRS,FCO,365.0,1557.1,9093.4
851,BRS,FRA,365.0,808.2,4719.6
852,BRS,GLA,365.0,511.8,2988.7
853,BRS,GVA,365.0,862.2,5035.0
854,BRS,HAM,365.0,894.2,5222.3
855,BRS,HER,365.0,2845.9,16620.0
856,BRS,IBZ,365.0,1427.0,8333.7
857,BRS,LIS,365.0,1487.6,8687.6
858,BRS,LPA,1095.0,2814.8,49314.5
859,BRS,MAD,365.0,1215.0,7095.3
860,BRS,MLA,730.0,2201.3,25711.1
861,BRS,MUC,365.0,1090.6,6369.3
862,BRS,MXP,365.0,1056.4,6169.6
863,BRS,NCE,365.0,1135.6,6632.1
864,BRS,PMI,1825.0,1381.7,40345.7
865,BRS,PRG,365.0,1200.5,7010.8
866,BRS,TFS,1825.0,2841.8,82979.5
867,BRS,ZRH,365.0,922.8,5388.9
868,BRU,ACE,365.0,2870.7,16764.6
869,BRU,AGP,1460.0,1735.5,40540.8
870,BRU,ALC,1460.0,1458.0,34059.2
871,BRU,AMS,365.0,157.7,920.7
872,BRU,ARN,365.0,1287.8,7520.5
873,BRU,ATH,1095.0,2101.4,36817.1
874,BRU,ATL,1095.0,7106.0,124497.5
875,BRU,AUH,1095.0,5166.7,90520.4
876,BRU,AYT,730.0,2597.8,30341.9
877,BRU,BCN,1825.0,1083.8,31646.5
878,BRU,BHX,730.0,462.9,5406.9
879,BRU,BKK,730.0,9262.3,108183.6
880,BRU,BOM,730.0,6866.1,80195.6
881,BRU,BRS,365.0,505.2,2950.2
882,BRU,BUD,365.0,1139.2,6653.1
883,BRU,CAI,730.0,3208.6,37476.6
884,BRU,CDG,730.0,251.5,2937.3
885,BRU,CMN,1095.0,2182.7,38240.3
886,BRU,CPH,1460.0,754.4,17622.4
887,BRU,CTA,730.0,1711.7,19993.1
888,BRU,DEL,730.0,6399.3,74744.0
889,BRU,DME,365.0,2260.7,13202.4
890,BRU,DOH,365.0,4892.4,28571.4
891,BRU,DUB,365.0,784.3,4580.4
892,BRU,EDI,365.0,764.7,4465.8
893,BRU,EWR,1825.0,5907.2,172491.0
894,BRU,FAO,730.0,1832.3,21400.9
895,BRU,FCO,2190.0,1172.5,41086.1
896,BRU,FRA,1095.0,304.8,5340.8
897,BRU,GVA,1460.0,532.1,12429.8
898,BRU,HAM,730.0,481.8,5627.5
899,BRU,HEL,365.0,1646.5,9615.6
900,BRU,HER,1095.0,2395.4,41968.0
901,BRU,IAD,1095.0,6247.0,109447.3
902,BRU,IBZ,1095.0,1359.5,23817.7
903,BRU,IST,365.0,2141.5,12506.3
904,BRU,JFK,2190.0,5885.5,206228.3
905,BRU,KBP,730.0,1854.2,21656.5
906,BRU,LGW,365.0,328.0,1915.8
907,BRU,LHR,1095.0,350.4,6139.6
908,BRU,LIS,2920.0,1717.5,80240.2
909,BRU,LPA,365.0,3050.6,17815.4
910,BRU,LYS,1460.0,577.2,13483.7
911,BRU,MAD,1825.0,1315.6,38415.9
912,BRU,MAN,730.0,535.6,6256.3
913,BRU,MLA,730.0,1853.6,21650.3
914,BRU,MRS,365.0,831.6,4856.6
915,BRU,MUC,730.0,597.0,6972.7
916,BRU,MXP,1460.0,664.7,15527.1
917,BRU,NCE,730.0,831.2,9708.0
918,BRU,OPO,1825.0,1473.4,43023.2
919,BRU,ORD,730.0,6675.2,77966.1
920,BRU,OSL,730.0,1104.1,12895.9
921,BRU,OTP,730.0,1753.7,20483.7
922,BRU,PEK,730.0,7944.9,92796.8
923,BRU,PHL,730.0,6035.5,70494.8
924,BRU,PMI,1460.0,1269.3,29651.2
925,BRU,PRG,1460.0,696.6,16272.1
926,BRU,RIX,730.0,1434.3,16752.3
927,BRU,SAW,365.0,2204.1,12872.0
928,BRU,STR,365.0,419.5,2450.0
929,BRU,SVO,365.0,2229.6,13021.0
930,BRU,TFS,365.0,3094.9,18074.3
931,BRU,TLV,730.0,3251.0,37971.4
932,BRU,TXL,1095.0,633.2,11094.2
933,BRU,VCE,1095.0,835.8,14642.5
934,BRU,VIE,730.0,924.9,10802.7
935,BRU,WAW,365.0,1146.2,6693.8
936,BRU,YUL,1460.0,5553.8,129737.6
937,BRU,YYZ,1095.0,6044.4,105897.9
938,BRU,ZRH,730.0,482.9,5639.9
939,BSB,ATL,365.0,6728.7,39295.6
940,BSB,CDG,365.0,8756.3,51136.8
941,BSB,GIG,1095.0,914.0,16012.8
942,BSB,GRU,1460.0,854.9,19969.7
943,BSB,LIS,365.0,7293.5,42594.2
944,BSB,MIA,1095.0,5807.7,101750.3
945,BSB,PTY,365.0,4437.3,25914.1
946,BUD,AGP,365.0,2283.6,13336.3
947,BUD,AMS,365.0,1169.2,6828.2
948,BUD,ARN,365.0,1361.9,7953.3
949,BUD,ATH,365.0,1122.3,6554.5
950,BUD,BCN,730.0,1522.2,17779.2
951,BUD,BRS,365.0,1643.0,9595.0
952,BUD,BRU,365.0,1139.2,6653.1
953,BUD,CAI,365.0,2187.6,12775.7
954,BUD,CDG,730.0,1247.9,14575.1
955,BUD,CGN,365.0,959.2,5601.7
956,BUD,CPH,730.0,1017.6,11886.1
957,BUD,CTA,365.0,1159.6,6772.1
958,BUD,DOH,365.0,3755.6,21932.7
959,BUD,DUB,730.0,1914.9,22365.6
960,BUD,DUS,365.0,999.8,5838.7
961,BUD,EDI,365.0,1812.8,10586.7
962,BUD,FCO,1095.0,836.4,14654.3
963,BUD,FRA,1095.0,834.9,14627.5
964,BUD,GVA,365.0,1008.0,5886.6
965,BUD,HAM,365.0,949.8,5546.9
966,BUD,HEL,730.0,1479.6,17282.0
967,BUD,IST,365.0,1017.4,5941.4
968,BUD,LGW,730.0,1465.1,17112.7
969,BUD,LHR,1095.0,1489.5,26096.9
970,BUD,LIS,365.0,2480.2,14484.6
971,BUD,LTN,730.0,1491.5,17421.2
972,BUD,MAD,730.0,1974.8,23066.1
973,BUD,MAN,730.0,1654.5,19324.1
974,BUD,MLA,730.0,1346.1,15722.2
975,BUD,MUC,365.0,566.5,3308.3
976,BUD,MXP,365.0,829.5,4844.3
977,BUD,ORY,365.0,1259.8,7357.2
978,BUD,OSL,365.0,1508.1,8807.4
979,BUD,OTP,365.0,615.2,3592.7
980,BUD,PRG,730.0,471.6,5508.2
981,BUD,RIX,365.0,1102.8,6440.3
982,BUD,SAW,365.0,1080.0,6307.0
983,BUD,STN,365.0,1451.3,8475.4
984,BUD,STR,365.0,758.5,4429.9
985,BUD,SVO,365.0,1562.9,9127.1
986,BUD,TLV,730.0,2165.1,25288.1
987,BUD,TXL,365.0,712.0,4158.2
988,BUD,VIE,365.0,214.9,1255.0
989,BUD,WAW,730.0,540.6,6314.4
990,BUD,ZRH,365.0,804.9,4700.5
991,BWI,ATL,2555.0,927.5,37917.5
992,BWI,BOS,1095.0,594.1,10407.8
993,BWI,CLT,1460.0,580.7,13565.3
994,BWI,CUN,365.0,2239.5,13079.0
995,BWI,DEN,1095.0,2393.5,41934.9
996,BWI,DFW,1095.0,1954.8,34247.5
997,BWI,DTW,1095.0,656.7,11506.0
998,BWI,EWR,365.0,271.8,1587.2
999,BWI,FLL,1095.0,1492.7,26152.3
1000,BWI,IAH,365.0,1985.8,11597.0
1001,BWI,JFK,1095.0,295.4,5174.7
1002,BWI,LAS,1095.0,3381.1,59237.2
1003,BWI,LAX,1095.0,3739.9,65523.3
1004,BWI,LHR,1460.0,5833.4,136267.8
1005,BWI,MCO,730.0,1269.0,14821.9
1006,BWI,MDW,730.0,980.5,11452.8
1007,BWI,MIA,730.0,1525.9,17823.0
1008,BWI,MSP,730.0,1503.6,17562.4
1009,BWI,MSY,730.0,1606.2,18760.0
1010,BWI,ORD,1095.0,998.0,17484.4
1011,BWI,PHL,730.0,144.9,1691.9
1012,BWI,PHX,1460.0,3209.7,74979.5
1013,BWI,SAN,730.0,3685.6,43047.9
1014,BWI,SEA,365.0,3748.1,21889.1
1015,BWI,SFO,365.0,3944.4,23035.0
1016,BWI,SJU,730.0,2524.5,29486.3
1017,BWI,SLC,1095.0,2993.5,52446.0
1018,BWI,STL,730.0,1184.5,13834.8
1019,BWI,TPA,730.0,1357.9,15860.3
1020,BWI,YYZ,365.0,558.1,3259.3
1021,CAI,ADD,730.0,2473.5,28891.0
1022,CAI,AMM,1095.0,472.4,8275.9
1023,CAI,AMS,730.0,3287.3,38395.7
1024,CAI,ATH,730.0,1107.2,12931.8
1025,CAI,AUH,730.0,2378.0,27774.7
1026,CAI,BCN,365.0,2906.2,16971.9
1027,CAI,BKK,1095.0,7279.8,127541.5
1028,CAI,BOM,730.0,4341.4,50707.8
1029,CAI,BRU,730.0,3208.6,37476.6
1030,CAI,BUD,365.0,2187.6,12775.7
1031,CAI,CAN,730.0,7991.5,93340.3
1032,CAI,CDG,1095.0,3210.5,56247.2
1033,CAI,CGK,365.0,8948.9,52261.4
1034,CAI,CMN,730.0,3683.7,43026.0
1035,CAI,CPH,730.0,3197.3,37344.3
1036,CAI,DME,365.0,2858.5,16693.7
1037,CAI,DOH,730.0,2057.6,24032.4
1038,CAI,DXB,1095.0,2415.4,42318.6
1039,CAI,FCO,730.0,2150.8,25121.1
1040,CAI,FRA,730.0,2921.7,34125.5
1041,CAI,GVA,730.0,2824.4,32989.0
1042,CAI,IST,730.0,1263.0,14751.3
1043,CAI,JED,1095.0,1216.7,21316.0
1044,CAI,JFK,730.0,9016.5,105312.3
1045,CAI,JNB,730.0,6265.0,73175.1
1046,CAI,KWI,1095.0,1601.9,28065.4
1047,CAI,LHR,730.0,3532.6,41261.3
1048,CAI,MAD,365.0,3349.6,19561.9
1049,CAI,MAN,365.0,3743.8,21863.8
1050,CAI,MCT,730.0,2756.1,32190.9
1051,CAI,MUC,730.0,2623.2,30638.6
1052,CAI,MXP,730.0,2616.8,30563.9
1053,CAI,NBO,365.0,3544.8,20701.7
1054,CAI,PEK,730.0,7532.9,87984.1
1055,CAI,RUH,1095.0,1611.7,28237.3
1056,CAI,SHJ,730.0,2427.4,28351.9
1057,CAI,SVO,365.0,2913.1,17012.4
1058,CAI,TLV,365.0,392.5,2292.1
1059,CAI,VIE,730.0,2365.4,27627.7
1060,CAI,YYZ,365.0,9228.3,53893.0
1061,CAI,ZRH,730.0,2744.7,32058.6
1062,CAN,ADD,1095.0,8038.1,140827.1
1063,CAN,AKL,365.0,9300.1,54312.5
1064,CAN,AMS,730.0,9139.7,106752.2
1065,CAN,BKK,2190.0,1706.1,59782.9
1066,CAN,BNE,365.0,7081.2,41354.2
1067,CAN,CAI,730.0,7991.5,93340.3
1068,CAN,CDG,730.0,9456.2,110448.5
1069,CAN,CGK,730.0,3360.6,39252.1
1070,CAN,CGO,1460.0,1238.4,28929.4
1071,CAN,CKG,2920.0,965.6,45114.7
1072,CAN,CSX,365.0,533.4,3115.3
1073,CAN,CTU,2190.0,1222.6,42840.9
1074,CAN,DEL,365.0,3649.7,21314.2
1075,CAN,DLC,365.0,1898.7,11088.2
1076,CAN,DOH,365.0,6196.9,36189.9
1077,CAN,DPS,365.0,3579.6,20905.1
1078,CAN,DXB,730.0,5827.3,68062.5
1079,CAN,FOC,1095.0,702.4,12305.4
1080,CAN,HAK,1825.0,483.6,14122.1
1081,CAN,HGH,4380.0,1038.4,72768.0
1082,CAN,HKG,1095.0,136.0,2382.9
1083,CAN,HRB,1095.0,2733.8,47896.9
1084,CAN,ICN,1095.0,2005.5,35136.0
1085,CAN,IST,730.0,7882.1,92063.0
1086,CAN,JED,365.0,7526.1,43952.5
1087,CAN,KIX,730.0,2455.2,28677.1
1088,CAN,KMG,1825.0,1068.1,31188.5
1089,CAN,KUL,1095.0,2612.7,45774.9
1090,CAN,KWE,1460.0,742.4,17342.9
1091,CAN,KWL,365.0,387.7,2264.3
1092,CAN,LAX,730.0,11618.4,135702.4
1093,CAN,LHR,365.0,9495.8,55455.7
1094,CAN,MEL,365.0,7548.5,44083.1
1095,CAN,MNL,1095.0,1278.0,22390.4
1096,CAN,NBO,730.0,8678.7,101367.4
1097,CAN,NKG,2190.0,1077.8,37766.2
1098,CAN,NNG,1095.0,531.9,9319.5
1099,CAN,NRT,2190.0,2944.4,103172.8
1100,CAN,PEK,1460.0,1881.0,43941.0
1101,CAN,PVG,2190.0,1203.1,42156.2
1102,CAN,RUH,365.0,6686.5,39049.0
1103,CAN,SGN,730.0,1565.6,18286.4
1104,CAN,SHA,2555.0,1175.6,48058.5
1105,CAN,SHE,1460.0,2238.5,52291.1
1106,CAN,SIN,1460.0,2648.4,61867.1
1107,CAN,SVO,730.0,7003.1,81796.0
1108,CAN,SYD,365.0,7529.2,43970.5
1109,CAN,SYX,1095.0,695.2,12179.4
1110,CAN,TAO,1825.0,1584.6,46269.7
1111,CAN,TNA,1825.0,1543.5,45068.8
1112,CAN,TPE,1460.0,825.9,19292.0
1113,CAN,TSN,1825.0,1790.6,52284.4
1114,CAN,TYN,1095.0,1597.4,27986.9
1115,CAN,URC,1095.0,3277.8,57427.4
1116,CAN,WUH,1825.0,826.8,24142.1
1117,CAN,XIY,1825.0,1306.0,38135.5
1118,CAN,XMN,2190.0,507.1,17767.3
1119,CAN,YVR,365.0,10203.0,59585.5
1120,CCU,BKK,730.0,1636.8,19118.3
1121,CCU,BLR,1825.0,1546.8,45167.7
1122,CCU,BOM,1825.0,1665.5,48632.3
1123,CCU,DEL,2190.0,1312.7,45996.3
1124,CCU,DOH,365.0,3743.0,21859.1
1125,CCU,DXB,365.0,3365.8,19656.3
1126,CCU,HKG,730.0,2613.8,30529.1
1127,CCU,KMG,365.0,1496.7,8740.5
1128,CCU,KUL,365.0,2635.6,15391.8
1129,CCU,MAA,1095.0,1385.7,24277.6
1130,CCU,SIN,1460.0,2904.0,67836.6
1131,CDG,ADD,365.0,5580.7,32591.4
1132,CDG,AGP,1095.0,1485.8,26031.5
1133,CDG,AMM,730.0,3381.2,39492.9
1134,CDG,AMS,1095.0,398.3,6977.7
1135,CDG,ARN,1095.0,1539.2,26966.0
1136,CDG,ATH,1460.0,2108.7,49258.1
1137,CDG,ATL,1460.0,7055.7,164821.8
1138,CDG,AUH,730.0,5251.9,61341.7
1139,CDG,BCN,1825.0,858.7,25075.1
1140,CDG,BHX,730.0,487.6,5694.9
1141,CDG,BKK,1095.0,9448.2,165533.3
1142,CDG,BLR,365.0,7824.9,45697.1
1143,CDG,BOG,365.0,8644.7,50485.0
1144,CDG,BOM,365.0,6993.6,40842.8
